exclude,imitator,speaker,sequence,order,filename,word,onset,vowel,nasality,duration,word_s,word_e,vowel_s,vowel_e,time_seq,time,f1,f1_s,cq,cq_s,nasalance,nasalance_s,height,height_s,f1z,f1z_s,cqz,cqz_s,nasalancez,nasalancez_s,heightz,heightz_s
0,AE02,FR03,125,118,FR03_125_paon.wav,paon,p,a,nasal,0.23508068,480.9798354,481.2942308,481.0591501,481.2942308,1,481.1333333,506,567,0.493,0.516,0.481,0.467,0,0.139240506,0.689589821,1.23923081,0.265880878,1.044126869,0.375592795,0.119872822,-2.500819974,-1.109282357
0,AE02,FR03,125,118,FR03_125_paon.wav,paon,p,a,nasal,0.23508068,480.9798354,481.2942308,481.0591501,481.2942308,2,481.1666667,494,532,0.487,0.512,0.489,0.503,0.04137931,0.181434599,0.509383967,0.961569065,0.172164986,0.98294756,0.555334367,0.915953672,-2.29859639,-0.937222791
0,AE02,FR03,125,118,FR03_125_paon.wav,paon,p,a,nasal,0.23508068,480.9798354,481.2942308,481.0591501,481.2942308,3,481.2333333,435,373,0.498,0.445,0.554,0.531,0.220689655,0.156118143,-0.376628149,-0.299808574,0.343977454,-0.041805861,2.01573464,1.535127665,-1.422294185,-1.040458531
0,AE02,FR01,55,119,FR01_055_paix.wav,paix,p,e,oral,0.178256953,486.1200685,486.37341,486.1951531,486.37341,1,486.2333333,467,444,0.419,0.405,0.399,0.407,0.317241379,0.570093458,0.103920795,0.049250388,-0.889948447,0.051570885,-1.466758319,-0.907485051,-0.950439152,0.671614979
0,AE02,FR01,55,119,FR01_055_paix.wav,paix,p,e,oral,0.178256953,486.1200685,486.37341,486.1951531,486.37341,2,486.3,515,451,0.494,0.414,0.42,0.407,0.296551724,0.621495327,0.824744212,0.09991827,0.281500193,0.254103818,-0.994936693,-0.907485051,-1.051550944,0.879696606
0,AE02,FR01,55,119,FR01_055_paix.wav,paix,p,e,oral,0.178256953,486.1200685,486.37341,486.1951531,486.37341,3,486.3333333,468,421,0.482,0.405,0.43,0.413,0.268965517,0.644859813,0.118937949,-0.117229796,0.09406841,0.051570885,-0.770259728,-0.746363237,-1.186366668,0.974279163
0,AE02,FR03,62,120,FR03_062_pas.wav,pas,p,a,oral,0.202661903,489.597545,489.8816366,489.6789747,489.8816366,1,489.7333333,597,627,0.476,0.488,0.401,0.398,0.275862069,0.080168776,2.056150881,1.715222372,0.000352519,0.615871708,-1.421822926,-1.405948805,-1.152662736,-1.350165749
0,AE02,FR03,62,120,FR03_062_pas.wav,pas,p,a,oral,0.202661903,489.597545,489.8816366,489.6789747,489.8816366,2,489.7666667,598,670,0.471,0.471,0.401,0.398,0.234482759,0.189873418,2.071168036,2.056349658,-0.077744057,0.355859646,-1.421822926,-1.405948805,-1.35488632,-0.902810876
0,AE02,FR03,62,120,FR03_062_pas.wav,pas,p,a,oral,0.202661903,489.597545,489.8816366,489.6789747,489.8816366,3,489.8333333,447,614,0.431,0.415,0.459,0.398,0.234482759,0.198312236,-0.196422295,1.612090867,-0.702516665,-0.500650676,-0.118696529,-1.405948805,-1.35488632,-0.868398965
0,AE02,FR03,92,121,FR03_092_bain.wav,bain,b,e,nasal,0.247899428,494.3094793,494.6060251,494.3581257,494.6060251,1,494.4333333,620,532,0.653,0.539,0.478,0.479,0.35862069,0.126582278,2.401545435,0.961569065,2.76497131,1.395907894,0.308189705,0.385233105,-0.748215563,-1.160900227
0,AE02,FR03,92,121,FR03_092_bain.wav,bain,b,e,nasal,0.247899428,494.3094793,494.6060251,494.3581257,494.6060251,2,494.4666667,601,527,0.614,0.532,0.488,0.487,0.282758621,0.223628692,2.1162195,0.921903102,2.155818017,1.288844104,0.53286667,0.562139961,-1.118958804,-0.765163225
0,AE02,FR03,92,121,FR03_092_bain.wav,bain,b,e,nasal,0.247899428,494.3094793,494.6060251,494.3581257,494.6060251,3,494.5333333,550,386,0.474,0.4,0.493,0.496,0.255172414,0.29535865,1.350344619,-0.196677069,-0.030886111,-0.730073084,0.645205153,0.761160173,-1.253774528,-0.472661963
0,AE02,FR02,39,122,FR02_039_paon.wav,paon,p,a,nasal,0.270964594,497.6568798,497.9912961,497.7203315,497.9912961,1,497.8,577,608,0.458,0.567,0.488,0.482,0.351724138,0.207048458,1.755807791,1.753752203,-0.280795154,0.975074003,0.53286667,0.472959342,-0.781919495,-1.323811951
0,AE02,FR02,39,122,FR02_039_paon.wav,paon,p,a,nasal,0.270964594,497.6568798,497.9912961,497.7203315,497.9912961,2,497.8666667,530,512,0.452,0.538,0.489,0.497,0.206896552,0.246696035,1.050001529,0.975799955,-0.374511046,0.485673624,0.555334367,0.846061923,-1.489702044,-1.162889344
0,AE02,FR02,39,122,FR02_039_paon.wav,paon,p,a,nasal,0.270964594,497.6568798,497.9912961,497.7203315,497.9912961,3,497.9333333,329,491,0.423,0.531,0.53,0.503,0.213793103,0.211453744,-1.968446528,0.805622901,-0.827471186,0.367542498,1.476509924,0.995302956,-1.455998117,-1.305931661
0,AE02,FR02,55,123,FR02_055_paix.wav,paix,p,e,oral,0.138536276,500.8340181,501.0486964,500.9101602,501.0486964,1,500.9333333,404,378,0.495,0.51,0.436,0.435,0.779310345,0.682819383,-0.842159939,-0.110091723,0.297119508,0.013149119,-0.635453548,-0.696095413,1.307724225,0.60725934
0,AE02,FR02,55,123,FR02_055_paix.wav,paix,p,e,oral,0.138536276,500.8340181,501.0486964,500.9101602,501.0486964,2,500.9666667,405,375,0.475,0.505,0.437,0.437,0.8,0.682819383,-0.827142785,-0.134402731,-0.015266796,-0.071230256,-0.612985852,-0.646348402,1.408836017,0.60725934
0,AE02,FR02,55,123,FR02_055_paix.wav,paix,p,e,oral,0.138536276,500.8340181,501.0486964,500.9101602,501.0486964,3,501,417,359,0.461,0.51,0.437,0.435,0.786206897,0.726872247,-0.646936931,-0.264061439,-0.233937209,0.013149119,-0.612985852,-0.696095413,1.341428157,0.786062237
0,AE02,FR04,60,124,FR04_060_bi.wav,bi,b,i,ref,0.171295794,504.4838718,504.7323672,504.5610714,504.7323672,1,504.6,433,263,0.615,0.399,0.44,0.472,0.8,0.713675214,-0.406662458,-1.227768045,2.171437332,-0.492544988,-0.545582762,-0.107787517,1.408836017,0.933835299
0,AE02,FR04,60,124,FR04_060_bi.wav,bi,b,i,ref,0.171295794,504.4838718,504.7323672,504.5610714,504.7323672,2,504.6333333,436,261,0.579,0.354,0.44,0.476,0.8,0.764957265,-0.361610995,-1.244052791,1.609141985,-1.356799395,-0.545582762,-0.026117417,1.408836017,1.137789771
0,AE02,FR04,60,124,FR04_060_bi.wav,bi,b,i,ref,0.171295794,504.4838718,504.7323672,504.5610714,504.7323672,3,504.7,445,289,0.504,0.474,0.443,0.463,0.834482759,0.88034188,-0.226456604,-1.016066352,0.437693345,0.947879023,-0.478179673,-0.291545242,1.577355673,1.596687334
0,AE02,FR01,129,125,FR01_129_bas.wav,bas,b,a,oral,0.182897726,508.8362454,509.0952852,508.9123875,509.0952852,1,508.9666667,576,574,0.528,0.425,0.408,0.405,0.324137931,0.065420561,1.740790637,0.990225342,0.81255691,0.501644068,-1.264549051,-0.961192323,-0.91673522,-1.371368268
0,AE02,FR01,129,125,FR01_129_bas.wav,bas,b,a,oral,0.182897726,508.8362454,509.0952852,508.9123875,509.0952852,2,509,584,650,0.493,0.421,0.407,0.401,0.282758621,0.163551402,1.860927873,1.540333777,0.265880878,0.411629431,-1.287016747,-1.068606865,-1.118958804,-0.974121526
0,AE02,FR01,129,125,FR01_129_bas.wav,bas,b,a,oral,0.182897726,508.8362454,509.0952852,508.9123875,509.0952852,3,509.0333333,567,553,0.484,0.297,0.406,0.387,0.234482759,0.224299065,1.605636246,0.838221696,0.125307041,-2.3788243,-1.309484444,-1.444557765,-1.35488632,-0.728206878
0,AE02,FR01,16,126,FR01_016_pain.wav,pain,p,e,nasal,0.250881842,513.5760434,513.8956646,513.6447828,513.8956646,1,513.7,569,635,0.519,0.428,0.499,0.479,0.248275862,0.285046729,1.635670555,1.431759744,0.671983073,0.569155045,0.780011332,1.025976719,-1.28747846,-0.482292226
0,AE02,FR01,16,126,FR01_016_pain.wav,pain,p,e,nasal,0.250881842,513.5760434,513.8956646,513.6447828,513.8956646,2,513.7666667,515,617,0.454,0.418,0.494,0.485,0.24137931,0.280373832,0.824744212,1.301470904,-0.343272415,0.344118454,0.667672849,1.187098533,-1.321182393,-0.501208736
0,AE02,FR01,16,126,FR01_016_pain.wav,pain,p,e,nasal,0.250881842,513.5760434,513.8956646,513.6447828,513.8956646,3,513.8333333,329,448,0.496,0.376,0.561,0.486,0.248275862,0.313084112,-1.968446528,0.078203463,0.312738823,-0.601035229,2.173008516,1.213952168,-1.28747846,-0.368793157
0,AE02,FR04,23,127,FR04_023_bain.wav,bain,b,e,nasal,0.268017927,518.4057313,518.7509489,518.4829309,518.7509489,1,518.5333333,515,522,0.481,0.447,0.479,0.499,0.655172414,0.423076923,0.824744212,0.881106522,0.078449095,0.429326379,0.330657402,0.443485656,0.701053468,-0.221906716
0,AE02,FR04,23,127,FR04_023_bain.wav,bain,b,e,nasal,0.268017927,518.4057313,518.7509489,518.4829309,518.7509489,2,518.6333333,527,542,0.481,0.426,0.499,0.513,0.551724138,0.41025641,1.004950066,1.043953978,0.078449095,0.026007656,0.780011332,0.729331006,0.195494503,-0.272895335
0,AE02,FR04,23,127,FR04_023_bain.wav,bain,b,e,nasal,0.268017927,518.4057313,518.7509489,518.4829309,518.7509489,3,518.7,458,486,0.476,0.36,0.506,0.579,0.372413793,0.264957265,-0.031233596,0.587981099,0.000352519,-1.241565474,0.937285208,2.076887652,-0.680807703,-0.85076634
0,AE02,FR02,63,128,FR02_063_bout.wav,bout,b,u,ref,0.20621812,521.2011017,521.4802893,521.2740712,521.4802893,1,521.3333333,377,272,0.477,0.369,0.442,0.452,0.668965517,0.726872247,-1.247623111,-0.969080663,0.015971834,-2.366349278,-0.500647369,-0.273245821,0.768461327,0.786062237
0,AE02,FR02,63,128,FR02_063_bout.wav,bout,b,u,ref,0.20621812,521.2011017,521.4802893,521.2740712,521.4802893,2,521.3666667,373,263,0.442,0.358,0.442,0.452,0.717241379,0.784140969,-1.307691729,-1.042013686,-0.530704198,-2.551983905,-0.500647369,-0.273245821,1.004388844,1.018506004
0,AE02,FR02,63,128,FR02_063_bout.wav,bout,b,u,ref,0.20621812,521.2011017,521.4802893,521.2740712,521.4802893,3,521.4333333,358,340,0.439,0.357,0.438,0.458,0.717241379,0.757709251,-1.532949047,-0.418031154,-0.577562143,-2.56885978,-0.590518155,-0.124004788,1.004388844,0.911224266
0,AE02,FR03,66,129,FR03_066_bi.wav,bi,b,i,ref,0.211505764,524.7723304,525.0451728,524.833667,525.0451728,1,524.9,390,259,0.481,0.443,0.447,0.467,0.751724138,0.898734177,-1.052400102,-1.204192542,0.078449095,-0.072395515,-0.388308887,0.119872822,1.1729085,1.987789818
0,AE02,FR03,66,129,FR03_066_bi.wav,bi,b,i,ref,0.211505764,524.7723304,525.0451728,524.833667,525.0451728,2,524.9333333,397,271,0.474,0.432,0.467,0.466,0.75862069,0.898734177,-0.947280021,-1.10899423,-0.030886111,-0.240638614,0.061045043,0.097759465,1.206612433,1.987789818
0,AE02,FR03,66,129,FR03_066_bi.wav,bi,b,i,ref,0.211505764,524.7723304,525.0451728,524.833667,525.0451728,3,525,455,265,0.486,0.42,0.509,0.462,0.820689655,0.978902954,-0.076285059,-1.156593386,0.156545671,-0.42417654,1.004688297,0.009306038,1.509947809,2.314702995
0,AE02,FR02,140,130,FR02_140_pain.wav,pain,p,e,nasal,0.234341727,529.1282454,529.4313265,529.1969848,529.4313265,1,529.2666667,506,533,0.443,0.538,0.464,0.493,0.565517241,0.629955947,0.689589821,1.14597701,-0.515084882,0.485673624,-0.006358046,0.746567901,0.262902362,0.392695863
0,AE02,FR02,140,130,FR02_140_pain.wav,pain,p,e,nasal,0.234341727,529.1282454,529.4313265,529.1969848,529.4313265,2,529.3,544,508,0.441,0.542,0.498,0.499,0.586206897,0.660792952,1.260241692,0.943385279,-0.546323513,0.553177124,0.757543635,0.895808934,0.364014159,0.517857891
0,AE02,FR02,140,130,FR02_140_pain.wav,pain,p,e,nasal,0.234341727,529.1282454,529.4313265,529.1969848,529.4313265,3,529.3666667,405,239,0.425,0.524,0.519,0.56,0.572413793,0.63876652,-0.827142785,-1.236501748,-0.796232556,0.249411372,1.229365262,2.413092765,0.296606295,0.428456443
0,AE02,FR03,58,131,FR03_058_beau.wav,beau,b,o,oral,0.211019757,532.5919736,532.8579848,532.6469651,532.8579848,1,532.7,455,387,0.459,0.459,0.43,0.41,0.620689655,0.383966245,-0.076285059,-0.188743876,-0.265175839,0.17232172,-0.770259728,-1.140588522,0.532533811,-0.111336876
0,AE02,FR03,58,131,FR03_058_beau.wav,beau,b,o,oral,0.211019757,532.5919736,532.8579848,532.6469651,532.8579848,2,532.7666667,430,378,0.445,0.401,0.426,0.408,0.489655172,0.451476793,-0.451713922,-0.260142611,-0.483846252,-0.714778257,-0.860130514,-1.184815236,-0.107840878,0.163958426
0,AE02,FR03,58,131,FR03_058_beau.wav,beau,b,o,oral,0.211019757,532.5919736,532.8579848,532.6469651,532.8579848,3,532.8,432,373,0.448,0.275,0.421,0.41,0.44137931,0.459915612,-0.421679613,-0.299808574,-0.436988306,-2.641926481,-0.972468996,-1.140588522,-0.343768395,0.198370341
0,AE02,FR04,145,132,FR04_145_pont.wav,pont,p,o,nasal,0.207965274,536.4438153,536.7110021,536.5030369,536.7110021,1,536.5666667,490,473,0.386,0.469,0.502,0.483,0.4,0.363247863,0.449315349,0.482130252,-1.405385849,0.851850756,0.847414421,0.116805257,-0.545991979,-0.459853602
0,AE02,FR04,145,132,FR04_145_pont.wav,pont,p,o,nasal,0.207965274,536.4438153,536.7110021,536.5030369,536.7110021,2,536.6,473,488,0.252,0.458,0.506,0.512,0.406896552,0.397435897,0.194023722,0.604265845,-3.498374086,0.640588567,0.937285208,0.708913481,-0.512288046,-0.323883954
0,AE02,FR04,145,132,FR04_145_pont.wav,pont,p,o,nasal,0.207965274,536.4438153,536.7110021,536.5030369,536.7110021,3,536.6666667,305,380,0.229,0.432,0.583,0.526,0.365517241,0.388888889,-2.328858236,-0.275110423,-3.857618336,0.141241577,2.667297839,0.99475883,-0.714511635,-0.357876364
0,AE02,FR04,61,133,FR04_061_pou.wav,pou,p,u,ref,0.225773684,541.6908592,541.9864298,541.7606561,541.9864298,1,541.8333333,416,292,0.462,0.42,0.426,0.447,0.462068966,0.521367521,-0.661954085,-0.991639233,-0.218317894,-0.089226265,-0.860130514,-0.618225641,-0.242656598,0.169006023
0,AE02,FR04,61,133,FR04_061_pou.wav,pou,p,u,ref,0.225773684,541.6908592,541.9864298,541.7606561,541.9864298,2,541.8666667,435,300,0.481,0.441,0.425,0.451,0.503448276,0.542735043,-0.376628149,-0.92650025,0.078449095,0.314092458,-0.88259821,-0.536555541,-0.040433014,0.253987056
0,AE02,FR04,61,133,FR04_061_pou.wav,pou,p,u,ref,0.225773684,541.6908592,541.9864298,541.7606561,541.9864298,3,541.9333333,353,286,0.496,0.428,0.412,0.461,0.475862069,0.547008547,-1.608034819,-1.04049347,0.312738823,0.064418963,-1.174678265,-0.332380292,-0.175248738,0.270983261
0,AE02,FR01,114,134,FR01_114_bout.wav,bout,b,u,ref,0.20111193,545.5814611,545.8481398,545.6470279,545.8481398,1,545.7,408,278,0.512,0.392,0.435,0.414,0.613793103,0.607476636,-0.782091321,-1.152302246,0.562647867,-0.240976683,-0.657921245,-0.719509601,0.498829879,0.822947073
0,AE02,FR01,114,134,FR01_114_bout.wav,bout,b,u,ref,0.20111193,545.5814611,545.8481398,545.6470279,545.8481398,2,545.7333333,427,271,0.507,0.388,0.436,0.417,0.6,0.570093458,-0.496765386,-1.202970129,0.484551291,-0.33099132,-0.635453548,-0.638948694,0.431422019,0.671614979
0,AE02,FR01,114,134,FR01_114_bout.wav,bout,b,u,ref,0.20111193,545.5814611,545.8481398,545.6470279,545.8481398,3,545.8,458,261,0.512,0.37,0.427,0.419,0.572413793,0.588785047,-0.031233596,-1.275352817,0.562647867,-0.736057184,-0.837662817,-0.585241423,0.296606295,0.747281026
0,AE02,FR03,8,135,FR03_008_bain.wav,bain,b,e,nasal,0.288705368,549.5334001,550.0040004,549.7152951,550.0040004,1,549.8,540,627,0.485,0.459,0.494,0.476,0.268965517,0.033755274,1.200173074,1.715222372,0.140926356,0.17232172,0.667672849,0.318893035,-1.186366668,-1.53943127
0,AE02,FR03,8,135,FR03_008_bain.wav,bain,b,e,nasal,0.288705368,549.5334001,550.0040004,549.7152951,550.0040004,2,549.8666667,456,381,0.452,0.434,0.501,0.499,0.2,0.210970464,-0.061267905,-0.236343033,-0.374511046,-0.21004896,0.824946725,0.827500244,-1.523405977,-0.816781095
0,AE02,FR03,8,135,FR03_008_bain.wav,bain,b,e,nasal,0.288705368,549.5334001,550.0040004,549.7152951,550.0040004,3,549.9333333,293,312,0.283,0.345,0.537,0.588,0.255172414,0.265822785,-2.50906409,-0.783733329,-3.014175315,-1.571288579,1.633783799,2.79558901,-1.253774528,-0.593103659
0,AE02,FR04,143,136,FR04_143_bain.wav,bain,b,e,nasal,0.234192734,553.939019,554.2535839,554.0193912,554.2535839,1,554.0666667,502,518,0.469,0.423,0.427,0.48,0.531034483,0.61965812,0.629521203,0.84853703,-0.108982687,-0.031609305,-0.837662817,0.055552682,0.094382711,0.559918766
0,AE02,FR04,143,136,FR04_143_bain.wav,bain,b,e,nasal,0.234192734,553.939019,554.2535839,554.0193912,554.2535839,2,554.1333333,551,526,0.473,0.444,0.474,0.52,0.503448276,0.538461538,1.365361774,0.913676013,-0.046505426,0.371709419,0.218318919,0.87225368,-0.040433014,0.236990847
0,AE02,FR04,143,136,FR04_143_bain.wav,bain,b,e,nasal,0.234192734,553.939019,554.2535839,554.0193912,554.2535839,3,554.2,478,421,0.468,0.398,0.504,0.568,0.420689655,0.367521368,0.269109495,0.058726864,-0.124602002,-0.511750642,0.892349814,1.852294878,-0.444880187,-0.442857393
0,AE02,FR03,21,137,FR03_021_bout.wav,bout,b,u,ref,0.167702255,559.1906605,559.4345048,559.2668025,559.4345048,1,559.3,438,331,0.569,0.43,0.431,0.442,0.475862069,0.548523207,-0.331576686,-0.633002668,1.452948833,-0.271228269,-0.747792031,-0.432961101,-0.175248738,0.559695428
0,AE02,FR03,21,137,FR03_021_bout.wav,bout,b,u,ref,0.167702255,559.1906605,559.4345048,559.2668025,559.4345048,2,559.3666667,410,324,0.503,0.438,0.431,0.442,0.572413793,0.620253165,-0.752057012,-0.688535017,0.42207403,-0.148869651,-0.747792031,-0.432961101,0.296606295,0.85219669
0,AE02,FR03,21,137,FR03_021_bout.wav,bout,b,u,ref,0.167702255,559.1906605,559.4345048,559.2668025,559.4345048,3,559.4,410,271,0.448,0.421,0.431,0.443,0.586206897,0.64978903,-0.752057012,-1.10899423,-0.436988306,-0.408881713,-0.747792031,-0.410847744,0.364014159,0.972638386
0,AE02,FR01,92,138,FR01_092_bain.wav,bain,b,e,nasal,0.218623139,563.6311778,563.9629565,563.7443334,563.9629565,1,563.8,562,463,0.494,0.403,0.459,0.486,0.572413793,0.205607477,1.530550474,0.186777497,0.281500193,0.006563567,-0.118696529,1.213952168,0.296606295,-0.803872921
0,AE02,FR01,92,138,FR01_092_bain.wav,bain,b,e,nasal,0.218623139,563.6311778,563.9629565,563.7443334,563.9629565,2,563.8666667,518,578,0.474,0.395,0.504,0.488,0.420689655,0.196261682,0.869795675,1.019178418,-0.030886111,-0.173465706,0.892349814,1.26765944,-0.444880187,-0.841705946
0,AE02,FR01,92,138,FR01_092_bain.wav,bain,b,e,nasal,0.218623139,563.6311778,563.9629565,563.7443334,563.9629565,3,563.9,539,492,0.491,0.38,0.505,0.476,0.393103448,0.23364486,1.18515592,0.396687294,0.234642247,-0.511020593,0.914817511,0.945415812,-0.579695911,-0.690373852
0,AE02,FR02,97,139,FR02_097_pont.wav,pont,p,o,nasal,0.185839257,567.3102744,567.562738,567.3768987,567.562738,1,567.4333333,493,420,0.453,0.501,0.51,0.496,0.586206897,0.45814978,0.494366812,0.230262385,-0.35889173,-0.138733757,1.027155994,0.821188418,0.364014159,-0.304635436
0,AE02,FR02,97,139,FR02_097_pont.wav,pont,p,o,nasal,0.185839257,567.3102744,567.562738,567.3768987,567.562738,2,567.4666667,486,408,0.45,0.502,0.517,0.512,0.55862069,0.497797357,0.389246731,0.133018354,-0.405749676,-0.121857882,1.184429869,1.219164504,0.229198435,-0.143712829
0,AE02,FR02,97,139,FR02_097_pont.wav,pont,p,o,nasal,0.185839257,567.3102744,567.562738,567.3768987,567.562738,3,567.5,449,316,0.455,0.455,0.536,0.553,0.475862069,0.480176211,-0.166387986,-0.612519216,-0.3276531,-0.915024014,1.611316103,2.238978227,-0.175248738,-0.215233988
0,AE02,FR01,146,140,FR01_146_bout.wav,bout,b,u,ref,0.232656341,571.9665272,572.308109,572.0754526,572.308109,1,572.1333333,415,286,0.467,0.446,0.429,0.428,0.6,0.41588785,-0.67697124,-1.094396095,-0.140221318,0.97422091,-0.792727424,-0.343558702,0.431422019,0.047370096
0,AE02,FR01,146,140,FR01_146_bout.wav,bout,b,u,ref,0.232656341,571.9665272,572.308109,572.0754526,572.308109,2,572.2,466,250,0.247,0.361,0.425,0.414,0.544827586,0.462616822,0.08890364,-1.354973775,-3.576470662,-0.938590116,-0.88259821,-0.719509601,0.16179057,0.236535211
0,AE02,FR01,146,140,FR01_146_bout.wav,bout,b,u,ref,0.232656341,571.9665272,572.308109,572.0754526,572.308109,3,572.2333333,437,270,0.51,0.614,0.416,0.428,0.517241379,0.58411215,-0.34659384,-1.210208397,0.531409236,4.754835642,-1.084807479,-0.343558702,0.026974846,0.728364515
0,AE02,FR04,55,141,FR04_055_paix.wav,paix,p,e,oral,0.148805434,575.4965122,575.7267473,575.5779419,575.7267473,1,575.6,400,361,0.458,0.489,0.438,0.444,0.765517241,0.782051282,-0.902228557,-0.429815507,-0.280795154,1.235963826,-0.590518155,-0.679478216,1.24031636,1.205774595
0,AE02,FR04,55,141,FR04_055_paix.wav,paix,p,e,oral,0.148805434,575.4965122,575.7267473,575.5779419,575.7267473,2,575.6666667,425,379,0.473,0.498,0.434,0.446,0.820689655,0.846153846,-0.526799695,-0.283252795,-0.046505426,1.408814707,-0.680388941,-0.638643166,1.509947809,1.460717686
0,AE02,FR04,55,141,FR04_055_paix.wav,paix,p,e,oral,0.148805434,575.4965122,575.7267473,575.5779419,575.7267473,3,575.7,421,406,0.461,0.454,0.44,0.445,0.834482759,0.829059829,-0.586868313,-0.063408729,-0.233937209,0.563765953,-0.545582762,-0.659060691,1.577355673,1.392732862
0,AE02,FR01,149,142,FR01_149_pou.wav,pou,p,u,ref,0.20456733,581.0812753,581.3598696,581.1553023,581.3598696,1,581.2,427,257,0.435,0.363,0.432,0.418,0.531034483,0.682242991,-0.496765386,-1.304305893,-0.640039404,-0.893582798,-0.725324334,-0.612095059,0.094382711,1.125611258
0,AE02,FR01,149,142,FR01_149_pou.wav,pou,p,u,ref,0.20456733,581.0812753,581.3598696,581.1553023,581.3598696,2,581.2666667,463,265,0.5,0.345,0.431,0.419,0.586206897,0.672897196,0.043852177,-1.246399742,0.375216084,-1.298648662,-0.747792031,-0.585241423,0.364014159,1.087778232
0,AE02,FR01,149,142,FR01_149_pou.wav,pou,p,u,ref,0.20456733,581.0812753,581.3598696,581.1553023,581.3598696,3,581.3,470,287,0.519,0.679,0.425,0.432,0.6,0.700934579,0.148972258,-1.087157826,0.671983073,6.217573485,-0.88259821,-0.236144159,0.431422019,1.201277301
0,AE02,FR01,17,143,FR01_017_pou.wav,pou,p,u,ref,0.165895478,584.7297026,584.9453019,584.7794064,584.9453019,1,584.8333333,440,265,0.482,0.335,0.433,0.417,0.6,0.686915888,-0.301542377,-1.246399742,0.09406841,-1.523685253,-0.702856638,-0.638948694,0.431422019,1.144527768
0,AE02,FR01,17,143,FR01_017_pou.wav,pou,p,u,ref,0.165895478,584.7297026,584.9453019,584.7794064,584.9453019,2,584.8666667,443,262,0.498,0.362,0.432,0.423,0.627586207,0.794392523,-0.256490913,-1.268114548,0.343977454,-0.916086457,-0.725324334,-0.47782688,0.566237743,1.579607532
0,AE02,FR01,17,143,FR01_017_pou.wav,pou,p,u,ref,0.165895478,584.7297026,584.9453019,584.7794064,584.9453019,3,584.9,440,248,0.504,0.347,0.433,0.421,0.572413793,0.785046729,-0.301542377,-1.369450313,0.437693345,-1.253641344,-0.702856638,-0.531534151,0.296606295,1.54177451
0,AE02,FR03,24,144,FR03_024_paix.wav,paix,p,e,oral,0.17026214,589.6450504,589.8808793,589.7106172,589.8808793,1,589.7666667,470,379,0.514,0.486,0.434,0.424,0.682758621,0.459915612,0.148972258,-0.252209418,0.593886497,0.585282053,-0.680388941,-0.831001525,0.835869192,0.198370341
0,AE02,FR03,24,144,FR03_024_paix.wav,paix,p,e,oral,0.17026214,589.6450504,589.8808793,589.7106172,589.8808793,2,589.8,471,372,0.53,0.484,0.437,0.426,0.724137931,0.540084388,0.163989413,-0.307741767,0.84379554,0.554692399,-0.612985852,-0.786774812,1.038092776,0.525283514
0,AE02,FR03,24,144,FR03_024_paix.wav,paix,p,e,oral,0.17026214,589.6450504,589.8808793,589.7106172,589.8808793,3,589.8333333,473,370,0.519,0.475,0.444,0.427,0.710344828,0.679324895,0.194023722,-0.323608152,0.671983073,0.417038954,-0.455711976,-0.764661455,0.970684916,1.093080082
0,AE02,FR01,42,145,FR01_042_pie.wav,pie,p,i,ref,0.146996506,593.2860755,593.4901785,593.343182,593.4901785,1,593.3666667,400,245,0.448,0.41,0.442,0.434,0.765517241,0.752336449,-0.902228557,-1.391165119,-0.436988306,0.164089181,-0.500647369,-0.182436887,1.24031636,1.409358931
0,AE02,FR01,42,145,FR01_042_pie.wav,pie,p,i,ref,0.146996506,593.2860755,593.4901785,593.343182,593.4901785,2,593.4333333,390,250,0.549,0.413,0.445,0.432,0.848275862,0.799065421,-1.052400102,-1.354973775,1.140562529,0.231600158,-0.43324428,-0.236144159,1.644763533,1.598524047
0,AE02,FR01,42,145,FR01_042_pie.wav,pie,p,i,ref,0.146996506,593.2860755,593.4901785,593.343182,593.4901785,3,593.4666667,393,259,0.6,0.411,0.443,0.429,0.889655172,0.789719626,-1.007348639,-1.289829355,1.937147604,0.18659284,-0.478179673,-0.316705066,1.846987117,1.560691021
0,AE02,FR02,137,146,FR02_137_banc.wav,banc,b,a,nasal,0.240861343,597.3945288,597.7168198,597.4759585,597.7168198,1,597.5333333,559,590,0.551,0.577,0.459,0.48,0.420689655,0.171806167,1.48549901,1.607886157,1.171801159,1.143832755,-0.118696529,0.423212331,-0.444880187,-1.466854269
0,AE02,FR02,137,146,FR02_137_banc.wav,banc,b,a,nasal,0.240861343,597.3945288,597.7168198,597.4759585,597.7168198,2,597.6,524,554,0.508,0.553,0.492,0.489,0.324137931,0.18061674,0.959898602,1.316154064,0.500170606,0.738811751,0.622737456,0.64707388,-0.91673522,-1.43109369
0,AE02,FR02,137,146,FR02_137_banc.wav,banc,b,a,nasal,0.240861343,597.3945288,597.7168198,597.4759585,597.7168198,3,597.6666667,308,378,0.449,0.504,0.556,0.513,0.268965517,0.207048458,-2.283806772,-0.110091723,-0.421368991,-0.088106132,2.060670033,1.24403801,-1.186366668,-1.323811951
0,AE02,FR04,48,147,FR04_048_bon.wav,bon,b,o,nasal,0.261446835,602.103658,602.447592,602.1861452,602.447592,1,602.2666667,500,468,0.497,0.369,0.498,0.512,0.655172414,0.136752137,0.599486894,0.441418388,0.328358139,-1.068714593,0.757543635,0.708913481,0.701053468,-1.360652522
